보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
조영동166,1,,경상북도 경산시 조영동 372-15,35.83816596,128.7591237,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동167,1,,경상북도 경산시 조영동 356-14,35.83868518,128.7584111,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동168,1,,경상북도 경산시 조영동 290,35.83890473,128.7554751,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동169,1,,경상북도 경산시 조영동 251-2,35.84028148,128.7561705,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동170,1,,경상북도 경산시 조영동 239-44,35.84045441,128.7567742,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동171,1,,경상북도 경산시 조영동 284-8,35.8382643,128.7551922,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동172,1,,경상북도 경산시 조영동 534-16,35.83860129,128.7569138,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동173,1,,경상북도 경산시 조영동 329,35.83773936,128.7573121,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동174,1,,경상북도 경산시 조영동 357-3,35.83842499,128.7591026,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동175,1,,경상북도 경산시 조영동 533-1,35.83049163,128.7521801,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동176,1,,경상북도 경산시 조영동 388-12,35.83789505,128.7587057,2018.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동177,1,,경상북도 경산시 조영동575 어린이2공원,35.84009396,128.7531937,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동178,1,,경상북도 경산시 조영동575 어린이2공원,35.84018199,128.7536452,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동179,1,,경상북도 경산시 조영동 592,35.84038483,128.7535438,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동180,1,,경상북도 경산시 조영동 239-37,35.84068603,128.7568321,2018.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동181,1,,경상북도 경산시 조영동 243-64,35.83891914,128.7580051,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동182,1,,경상북도 경산시 조영동 107-1,35.85162014,128.7519616,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동183,1,,경상북도 경산시 조영동 595,35.83854627,128.7547989,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동184,1,,경상북도 경산시 조영동 243-69,35.83915662,128.7580822,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동185,1,,경상북도 경산시 조영동 594,35.83853339,128.75298,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동186,1,,경상북도 경산시 조영동 253,35.84075861,128.7551254,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동187,1,,경상북도 경산시 조영동 251-29,35.84023785,128.7556361,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동188,1,,경상북도 경산시 조영동 388-1,35.83789884,128.7583264,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동189,1,,경상북도 경산시 조영동 239-38,35.84060976,128.756929,2019.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동190,1,,경상북도 경산시 조영동 533-1,35.83049163,128.7521801,2019.0,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동191,1,,경상북도 경산시 조영동 239-16,35.83961649,128.7570328,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동192,1,,경상북도 경산시 조영동 593,35.839636,128.7535875,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동194,1,,경상북도 경산시 조영동 554,35.85058424,128.7471296,2021.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동195,1,,경상북도 경산시 조영동 591,35.84137302,128.7557263,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동196,1,,경상북도 경산시 조영동 595,35.8385049,128.7547938,2022.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동197,1,,경상북도 경산시 조영동 251-84,35.8408125,128.7561707,2022.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동198,1,,경상북도 경산시 조영동 559-1,35.84308823,128.7533745,2023.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동199,1,,경상북도 경산시 조영동 389-12,35.83743076,128.7593075,2023.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
